Utbildningsområde;SUN5 inriktning;SUN5 inriktning namn;Utbildningsnamn;Beslut;Diarienummer;Flera kommuner;Antal kommuner;Län;Kommun;YH-poäng;Studieform;Studietakt %;Typ av examen;SeQF nivå;Smalt yrkesområde;Utbildningsanordnare administrativ enhet;Huvudmannatyp;Sökta utbildningsomgångar;Beviljade utbildningsomgångar;Sökta platser per utbildningsomgång;Sökta platser totalt;Beviljade platser utbildningsomgång 1;Beviljade platser utbildningsomgång 2;Beviljade platser utbildningsomgång 3;Beviljade platser utbildningsomgång 4;Beviljade platser utbildningsomgång 5;Beviljade platser totalt
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Hållbar Produktionsutveckling Industri 4.0;Avslag;MYH 2024/3022;Nej;1;Kronoberg;Markaryd;325;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;2;0;25;50;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsansvarig inom Livsmedelsutveckling;Beviljad;MYH 2024/3023;Ja;3;Flera kommuner;Flera kommuner;210;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsingenjör med inriktning hållbarhet;Avslag;MYH 2024/3157;Ja;5;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;3;0;35;105;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsledare och planerare för cirkulär produktion;Beviljad;MYH 2024/4031;Ja;2;Flera kommuner;Flera kommuner;210;Distans;100;Yrkeshögskoleexamen;5;Nej;Amsac Kompetenspartner YH AB;Privat;3;3;24;72;24;24;24;0;0;72
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsledare tillverkande industri;Avslag;MYH 2024/3776;Nej;1;Kronoberg;Växjö;110;Distans;50;Ingen;;Nej;Montico Kompetensutveckling AB;Privat;3;0;25;75;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsplanering för en hållbar industri;Avslag;MYH 2024/3647;Nej;1;Kronoberg;Ljungby;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Campus Ljungby AB;Privat;3;0;15;45;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker;Beviljad;MYH 2024/3446;Nej;1;Östergötland;Linköping;410;Distans;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker;Beviljad;MYH 2024/3469;Ja;4;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Köpings kommun;Kommun;2;2;20;40;20;20;0;0;0;40
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker;Beviljad;MYH 2024/3933;Nej;1;Stockholm;Nynäshamn;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Campus Nynäshamn;Kommun;4;3;20;80;20;20;20;0;0;60
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker - Hållbar digitalisering;Avslag;MYH 2024/3457;Nej;1;Örebro;Örebro;335;Bunden;100;Yrkeshögskoleexamen;5;Nej;Consensus Sverige AB;Privat;3;0;25;75;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker inriktning industri;Avslag;MYH 2024/2962;Ja;2;Flera kommuner;Flera kommuner;220;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Stockholm;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker inriktning industri;Avslag;MYH 2024/2963;Ja;2;Flera kommuner;Flera kommuner;220;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Karlskrona;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker och -utvecklare med inriktning hållbar produktion;Beviljad;MYH 2024/4168;Nej;1;Stockholm;Södertälje;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Södertälje kommun, Campus Telge;Kommun;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionstekniker, industri;Avslag;MYH 2024/4070;Nej;1;Södermanland;Eskilstuna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Kunskapscompaniet Ankaret AB;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsutvecklare;Avslag;MYH 2024/3591;Nej;1;Stockholm;Stockholm;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;3;0;35;105;0;0;0;0;0;0
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Produktionsutveckling;Beviljad;MYH 2024/4089;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Göteborgs Tekniska College AB;Privat;5;3;20;100;20;20;20;0;0;60
Teknik och tillverkning;521ce;Utbildningar till produktionstekniker;Projektledare för produktionsutveckling inom Indtech;Avslag;MYH 2024/4036;Ja;2;Flera kommuner;Flera kommuner;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Amsac Kompetenspartner YH AB;Privat;3;0;24;72;0;0;0;0;0;0
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Serviceingenjör;Avslag;MYH 2024/3141;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Serviceingenjör;Avslag;MYH 2024/3144;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Servicetekniker - industri & automation;Beviljad;MYH 2024/3248;Nej;1;Kronoberg;Ljungby;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;IRC Ljungby AB;Privat;5;3;15;75;15;15;15;0;0;45
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Servicetekniker inom industrin;Avslag;MYH 2024/3885;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Teknikhögskolan;Privat;5;0;35;175;0;0;0;0;0;0
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Underhållsingenjör;Beviljad;MYH 2024/4078;Nej;1;Västmanland;Arboga;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Arboga kommun, Vuxenutbildningen;Kommun;4;3;20;80;20;20;20;0;0;60
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Underhållsingenjör – Smart Maintenance;Beviljad;MYH 2024/2961;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Umeå;Privat;4;3;35;140;30;30;30;0;0;90
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Underhållstekniker;Beviljad;MYH 2024/4170;Nej;1;Stockholm;Södertälje;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;Södertälje kommun, Campus Telge;Kommun;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Underhållstekniker med inriktning mot hållbarhet och AI;Avslag;MYH 2024/3871;Nej;1;Halland;Falkenberg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Falkenbergs kommun;Kommun;3;0;15;45;0;0;0;0;0;0
Teknik och tillverkning;521cf;Utbildningar till underhållstekniker;Underhållstekniker, industri;Avslag;MYH 2024/4068;Nej;1;Västra Götaland;Trollhättan;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Kunskapscompaniet Ankaret AB;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;521ch;Utbildningar till provningstekniker;Inspektions- och provningsingenjör;Avslag;MYH 2024/4069;Nej;1;Västmanland;Västerås;430;Distans;100;KvalificeradYrkeshögskoleexamen;6;Nej;NDT Training Center AB;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;521ci;Utbildningar till 3d-tekniker;3D-printingspecialist;Beviljad;MYH 2024/3921;Nej;1;Halland;Halmstad;200;Distans;75;Yrkeshögskoleexamen;5;Nej;Resurs Applikation Process System i Skåne AB;Privat;3;3;30;90;23;23;23;0;0;69
Teknik och tillverkning;521ci;Utbildningar till 3d-tekniker;3D-tekniker, Additiv teknik i metall;Beviljad;MYH 2024/3615;Nej;1;Kalmar;Hultsfred;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Skill Utbildning AB;Privat;4;3;15;60;15;15;15;0;0;45
Teknik och tillverkning;521cy;Övriga utbildningar industri och verkstadsteknik;Bergsskoleingenjör - Metallurgi och Materialteknik;Beviljad;MYH 2024/3650;Nej;1;Värmland;Filipstad;600;Bunden;100;KvalificeradYrkeshögskoleexamen;6;Nej;Bergsskolan Kompetensutveckling AB;Privat;2;2;15;30;15;15;0;0;0;30
Teknik och tillverkning;521cy;Övriga utbildningar industri och verkstadsteknik;Bergsskoletekniker - Metallurgi och Materialteknik;Beviljad;MYH 2024/3653;Nej;1;Värmland;Filipstad;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Bergsskolan Kompetensutveckling AB;Privat;2;2;15;30;15;15;0;0;0;30
Teknik och tillverkning;522ca;Utbildningar till elinstallatör;Auktoriserad Elinstallatör;Beviljad;MYH 2024/3683;Nej;1;Västra Götaland;Trollhättan;120;Distans;50;Ingen;;Nej;Nercia Utbildning;Privat;5;4;35;175;35;35;35;35;0;140
Teknik och tillverkning;522ca;Utbildningar till elinstallatör;Auktoriserad elinstallatör;Avslag;MYH 2024/3438;Nej;1;Jönköping;Habo;120;Distans;50;Ingen;;Nej;Yrkesutbildaren Habo AB;Privat;4;0;30;120;0;0;0;0;0;0
Teknik och tillverkning;522ca;Utbildningar till elinstallatör;Auktoriserad elinstallatör, AL - entreprenör elinstallation;Beviljad;MYH 2024/3728;Nej;1;Skåne;Hässleholm;150;Distans;50;Ingen;;Nej;Hässleholms kommun, Yrkeshögskolan Syd;Kommun;5;4;20;100;20;20;20;20;0;80
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Anläggningsmontör Storkraftnät;Beviljad;MYH 2024/3896;Nej;1;Örebro;Askersund;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Åsbro Kursgård AB;Privat;5;5;18;90;18;18;18;18;18;90
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Anslutningsingenjör Elkraft;Beviljad;MYH 2024/3437;Nej;1;Jönköping;Habo;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Yrkesutbildaren Habo AB;Privat;4;3;20;80;20;20;20;0;0;60
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Beredare elkraft;Beviljad;MYH 2024/3563;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Lernia Utbildning AB;Privat;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Distributionselektriker;Avslag;MYH 2024/2966;Nej;1;Blekinge;Karlshamn;220;Bunden;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Karlshamn;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Distributionselektriker;Avslag;MYH 2024/3441;Nej;1;Jönköping;Habo;225;Distans;100;Yrkeshögskoleexamen;5;Nej;Yrkesutbildaren Habo AB;Privat;4;0;20;80;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Distributionselektriker;Avslag;MYH 2024/4006;Nej;1;Halland;Halmstad;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Movant AB;Privat;5;0;32;160;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Distributionselektriker;Avslag;MYH 2024/4162;Nej;1;Jönköping;Nässjö;200;Bunden;100;Yrkeshögskoleexamen;5;Nej;Nässjö kommun, Nässjöakademin;Kommun;5;0;20;100;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Distributionselektriker Jönköping;Avslag;MYH 2024/3642;Nej;1;Jönköping;Jönköping;230;Bunden;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Teknikhögskolan;Privat;3;0;25;75;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkraftsingenjör;Beviljad;MYH 2024/3555;Nej;1;Norrbotten;Luleå;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lernia Utbildning AB;Privat;4;3;20;80;20;20;20;0;0;60
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkraftsingenjör;Beviljad;MYH 2024/3814;Nej;1;Halland;Halmstad;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Yrkeshögskolan Halmstad;Kommun;2;2;20;40;20;20;0;0;0;40
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkraftsingenjör;Beviljad;MYH 2024/4082;Ja;2;Flera kommuner;Flera kommuner;410;Distans;100;Yrkeshögskoleexamen;5;Nej;John Ericsson Institutet;Privat;3;3;35;105;35;35;35;0;0;105
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkraftsingenjör;Avslag;MYH 2024/3622;Nej;1;Kronoberg;Växjö;300;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;3;0;25;75;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkraftsingenjör YH;Avslag;MYH 2024/3621;Nej;1;Västerbotten;Skellefteå;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Teknikhögskolan;Privat;5;0;20;100;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkrafttekniker;Avslag;MYH 2024/3575;Ja;3;Flera kommuner;Flera kommuner;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;5;0;32;160;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkrafttekniker för högspänningsanläggningar;Beviljad;MYH 2024/3807;Ja;2;Flera kommuner;Flera kommuner;210;Distans;100;Yrkeshögskoleexamen;5;Nej;Amsac Kompetenspartner YH AB;Privat;4;3;30;120;30;30;30;0;0;90
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkrafttekniker för projektledning och idrifttagning av solcells- och batteriparker;Avslag;MYH 2024/3935;Ja;2;Flera kommuner;Flera kommuner;220;Distans;100;Yrkeshögskoleexamen;5;Nej;Amsac Kompetenspartner YH AB;Privat;3;0;24;72;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elkrafttekniker med vindkraft och energilager;Avslag;MYH 2024/3819;Ja;2;Flera kommuner;Flera kommuner;225;Distans;100;Yrkeshögskoleexamen;5;Nej;Amsac Kompetenspartner YH AB;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elnätschef med digital transformation;Avslag;MYH 2024/3924;Nej;1;Västra Götaland;Göteborg;210;Distans;100;Yrkeshögskoleexamen;5;Nej;Amsac Kompetenspartner YH AB;Privat;3;0;20;60;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elnätsprojektör;Avslag;MYH 2024/3643;Nej;1;Jönköping;Jönköping;240;Distans;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Teknikhögskolan;Privat;3;0;30;90;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Elnätsspecialist inom vindkraftteknik;Avslag;MYH 2024/3532;Nej;1;Västra Götaland;Trollhättan;295;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;4;0;32;128;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Energi och distributionselektriker;Avslag;MYH 2024/3219;Nej;1;Västmanland;Västerås;230;Bunden;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet;Privat;5;0;30;150;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Ingenjör smarta elnät;Beviljad;MYH 2024/4007;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Lunds Universitet;Privat;5;3;35;175;35;35;35;0;0;105
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Projektledare Elkraft och energi;Avslag;MYH 2024/3503;Ja;4;Flera kommuner;Flera kommuner;300;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;3;0;25;75;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Projektledare elnät;Avslag;MYH 2024/3263;Nej;1;Östergötland;Norrköping;400;Distans;100;Yrkeshögskoleexamen;5;Nej;East Sweden Business School AB;Privat;3;0;20;60;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Servicetekniker el och energi;Avslag;MYH 2024/3270;Ja;4;Flera kommuner;Flera kommuner;300;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;5;0;30;150;0;0;0;0;0;0
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Ställverksspecialist;Beviljad;MYH 2024/3440;Nej;1;Jönköping;Habo;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Yrkesutbildaren Habo AB;Privat;4;3;20;80;20;20;20;0;0;60
Teknik och tillverkning;522cb;Utbildningar till elkrafttekniker och högspänningstekniker;Teknisk projektledare inom elnätsteknik;Avslag;MYH 2024/3149;Ja;5;Flera kommuner;Flera kommuner;240;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;0;35;175;0;0;0;0;0;0
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elingenjör;Avslag;MYH 2024/2943;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Stockholm;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elkonstruktör;Beviljad;MYH 2024/3717;Nej;1;Kronoberg;Växjö;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elkonstruktör;Avslag;MYH 2024/2976;Nej;1;Västra Götaland;Göteborg;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Göteborg;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elkonstruktör;Avslag;MYH 2024/2977;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Östersund;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elkonstruktör Industri;Avslag;MYH 2024/2970;Nej;1;Örebro;Örebro;225;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Örebro;Privat;4;0;35;140;0;0;0;0;0;0
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elkonstruktör specialisering industri;Beviljad;MYH 2024/3897;Nej;1;Västra Götaland;Mölndal;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Yrkeshögskola Campus Mölndal;Kommun;5;3;20;100;20;20;20;0;0;60
Teknik och tillverkning;522cd;Utbildningar till elkonstruktör;Elteknikingenjör;Beviljad;MYH 2024/4099;Nej;1;Skåne;Malmö;420;Distans;100;Yrkeshögskoleexamen;5;Nej;John Ericsson Institutet;Privat;3;3;35;105;35;35;35;0;0;105
Teknik och tillverkning;522cg;Utbildningar till järnvägstekniker/bantekniker;Järnvägstekniker / kvalificerad bantekniker;Beviljad;MYH 2024/3516;Nej;1;Skåne;Ängelholm;200;Bunden;100;Yrkeshögskoleexamen;5;Nej;Trafikverket Trafikverksskolan;Statlig;5;1;16;80;16;0;0;0;0;16
Teknik och tillverkning;522cu;Projektledarutbildningar med inriktning mot elinstallation;Elprojektör inriktning projektledning;Avslag;MYH 2024/3598;Nej;1;Västra Götaland;Lidköping;340;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lidköpings kommun Campus Lidköping;Kommun;3;0;20;60;0;0;0;0;0;0
Teknik och tillverkning;522cu;Projektledarutbildningar med inriktning mot elinstallation;Laddinfrastrukturingenjör;Beviljad;MYH 2024/4180;Ja;2;Flera kommuner;Flera kommuner;410;Distans;100;Yrkeshögskoleexamen;5;Nej;John Ericsson Institutet;Privat;3;3;30;90;30;30;30;0;0;90
Teknik och tillverkning;522cu;Projektledarutbildningar med inriktning mot elinstallation;Projektledare inom el och energi;Avslag;MYH 2024/3439;Nej;1;Jönköping;Habo;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Yrkesutbildaren Habo AB;Privat;4;0;30;120;0;0;0;0;0;0
Teknik och tillverkning;522cy;Övriga utbildningar elektrisk installation och elmekanik;Hiss- och rulltrappstekniker;Beviljad;MYH 2024/3969;Nej;1;Stockholm;Botkyrka;225;Distans;100;Yrkeshögskoleexamen;5;Nej;Xenter Yrkeshögskola;Kommun;3;3;20;60;20;20;20;0;0;60
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Drifttekniker - Kraft och värme;Avslag;MYH 2024/4272;Nej;1;Stockholm;Södertälje;425;Bunden;100;Yrkeshögskoleexamen;5;Nej;Södertälje kommun, Campus Telge;Kommun;3;0;20;60;0;0;0;0;0;0
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Drifttekniker inom energi och processteknik;Avslag;MYH 2024/3257;Nej;1;Östergötland;Norrköping;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;East Sweden Business School AB;Privat;4;0;20;80;0;0;0;0;0;0
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Drifttekniker Kraft & värme;Avslag;MYH 2024/3377;Nej;1;Västernorrland;Härnösand;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Härnösands kommun, Yrkeshögskolan;Kommun;4;0;20;80;0;0;0;0;0;0
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Energiingenjör;Beviljad;MYH 2024/3614;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;5;3;35;175;35;35;35;0;0;105
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Energiingenjör;Avslag;MYH 2024/3491;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Yrkesutbildaren Habo AB;Privat;4;0;20;80;0;0;0;0;0;0
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Energiingenjör - Energieffektivisering och energioptimering;Avslag;MYH 2024/3595;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Företagsekonomiska Institutet 1888 AB;Privat;3;0;35;105;0;0;0;0;0;0
Teknik och tillverkning;522da;Utbildningar till drifttekniker;Vatten- och biogastekniker;Avslag;MYH 2024/3560;Nej;1;Halland;Varberg;320;Distans;100;Yrkeshögskoleexamen;5;Nej;Campus Varberg/Varbergs kommun;Kommun;5;0;20;100;0;0;0;0;0;0
Teknik och tillverkning;522de;Utbildningar till kyl-, värmepumps- och ventilationstekniker;Kyl- och värmepumpstekniker;Beviljad;MYH 2024/3581;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lernia Utbildning AB;Privat;4;3;20;80;20;20;20;0;0;60
Teknik och tillverkning;522de;Utbildningar till kyl-, värmepumps- och ventilationstekniker;Kyl- och värmepumpstekniker;Avslag;MYH 2024/3733;Ja;4;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;5;0;35;175;0;0;0;0;0;0
Teknik och tillverkning;522de;Utbildningar till kyl-, värmepumps- och ventilationstekniker;Kyl- och värmepumpstekniker;Avslag;MYH 2024/3887;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Edugrade AB;Privat;5;0;24;120;0;0;0;0;0;0
Teknik och tillverkning;522de;Utbildningar till kyl-, värmepumps- och ventilationstekniker;Ventilationstekniker;Beviljad;MYH 2024/2957;Nej;1;Skåne;Malmö;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Malmö;Privat;4;3;35;140;35;35;35;0;0;105
Teknik och tillverkning;522dg;Utbildningar till vindkrafttekniker;Internationell vindkraftstekniker;Beviljad;MYH 2024/3582;Ja;2;Flera kommuner;Flera kommuner;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lernia Utbildning AB;Privat;5;3;20;100;20;20;20;0;0;60
Teknik och tillverkning;522dg;Utbildningar till vindkrafttekniker;Vindkraftsmekaniker;Avslag;MYH 2024/3669;Nej;1;Östergötland;Motala;125;Distans;100;Ingen;;Nej;Östsvenska Yrkeshögskolan AB;Privat;3;0;20;60;0;0;0;0;0;0
